345	18	194	3
346	18	195	3
347	18	195	3
348	18	196	2
349	18	174	2
350	18	88	2
351	3	188	3
352	3	188	3
353	3	22	3
354	14	48	30
355	14	48	31
356	14	48	32
357	14	48	33
358	14	48	34
359	14	48	35
360	14	48	36
361	14	197	35
362	14	198	35
363	14	199	35
364	14	200	35
365	14	201	35
366	14	202	35
367	14	203	35
368	14	199	24
369	14	199	34
370	14	199	33
371	14	199	32
372	14	199	31
373	14	199	30
374	14	199	36
375	32	204	2
376	32	205	2
377	32	206	2
378	32	207	2
379	32	208	2
380	32	209	2
381	32	210	2
382	32	211	2
383	32	212	2
384	32	213	2
385	32	214	2
386	32	11	2
387	32	214	4
388	32	215	2
389	32	216	2
390	32	217	2
391	32	218	2
392	32	219	3
393	32	220	3
394	54	211	2
395	54	205	2
396	54	206	2
397	54	207	2
398	28	221	12
399	28	222	12
400	53	182	12
401	53	181	12
402	53	184	12
403	53	183	12
404	53	178	2
405	53	152	2
406	53	180	2
407	53	179	2
408	47	182	12
409	47	181	12
410	47	184	12
411	47	183	12
412	18	193	2
413	32	223	37
414	32	224	37
415	32	225	37
416	32	226	12
417	32	227	12
418	32	228	12
419	32	229	12
420	32	230	38
421	32	231	38
422	32	232	38
423	32	233	38
424	55	211	2
425	55	205	2
426	55	206	2
427	56	234	15
428	56	235	15
429	56	236	15
430	56	237	15
431	56	238	15
432	56	239	15
433	56	240	15
434	56	241	15
435	56	242	15
436	56	243	15
437	56	244	4
438	56	245	4
439	56	246	4
440	56	247	4
441	56	248	4
442	56	249	4
443	56	250	4
444	56	251	4
445	56	252	4
446	56	253	4
447	56	254	3
448	56	255	3
449	56	256	3
450	56	257	3
451	56	258	3
452	56	259	3
453	56	260	3
454	56	261	3
455	56	262	3
456	48	263	12
457	48	264	12
458	48	265	12
459	48	266	12
460	48	267	12
461	48	268	12
462	48	269	12
463	48	270	12
464	48	271	12
465	48	137	12
466	48	272	12
467	48	143	12
468	48	20	12
469	48	142	12
470	48	273	12
471	48	274	12
472	48	275	12
473	48	276	12
474	48	277	12
475	57	28	4
476	57	278	4
477	57	279	4
478	57	31	4
479	57	280	4
480	57	31	4
481	57	281	4
482	57	282	4
483	57	283	4
484	57	284	4
485	57	285	4
486	57	286	4
487	57	287	4
488	57	27	4
489	57	26	4
490	57	279	3
491	57	279	4
492	57	279	4
493	58	279	4
494	57	279	4
495	59	279	4
496	60	279	4
497	61	279	4
498	62	193	2
499	62	174	2
500	62	173	2
501	62	288	2
502	62	116	2
503	62	115	2
504	63	193	2
505	63	174	2
506	63	173	2
507	63	288	2
508	63	116	2
509	64	273	12
510	64	142	12
511	64	20	12
512	64	143	12
513	64	272	12
514	64	137	12
515	64	271	12
516	65	273	12
517	65	142	12
518	65	20	12
519	65	143	12
520	65	272	12
521	65	137	12
522	65	271	12
523	65	289	12
524	66	273	12
525	66	142	12
526	66	20	12
527	66	143	12
528	66	272	12
529	66	137	12
530	66	271	12
531	64	267	12
532	64	266	12
533	64	265	12
534	64	264	12
535	65	267	12
536	65	266	12
537	65	265	12
538	65	264	12
539	66	267	12
540	66	266	12
541	66	265	12
542	66	264	12
543	64	290	2
544	29	290	2
545	68	291	4
546	68	292	4
547	68	293	4
548	68	294	4
549	68	295	4
550	68	296	4
551	68	297	4
552	68	29	4
553	68	28	4
554	68	0	4
555	68	298	4
556	68	297	4
557	68	29	4
558	68	28	4
559	69	157	4
560	69	156	4
561	69	85	4
562	69	299	4
563	69	161	4
564	69	300	4
565	69	157	4
566	69	300	4
567	69	26	12
568	69	23	12
569	69	14	12
570	69	11	12
571	69	205	12
572	70	301	2
573	70	302	38
574	70	302	10
575	70	303	10
576	70	304	12
577	70	41	12
578	70	305	10
579	70	306	10
580	70	307	10
581	70	271	12
582	70	272	12
583	70	20	12
584	70	33	12
585	70	27	12
586	70	15	12
587	70	25	12
588	38	308	12
589	38	266	12
590	38	264	12
591	38	273	12
592	38	143	12
593	38	289	12
594	38	309	2
595	38	310	2
596	38	311	2
597	38	312	3
598	71	151	3
599	71	313	3
600	71	314	2
601	71	315	2
602	71	316	2
603	71	317	3
604	71	187	3
605	71	318	3
606	71	319	3
607	71	188	3
608	72	151	3
609	72	313	3
610	72	314	2
611	72	315	2
612	72	316	2
613	72	317	3
614	72	187	3
615	72	318	3
616	72	319	3
617	72	188	3
618	73	298	15
619	73	273	15
620	73	142	15
621	73	20	15
622	73	272	15
623	73	23	15
624	73	15	15
625	73	26	15
626	73	27	15
627	73	308	15
628	73	268	15
629	73	320	15
630	73	13	15
631	73	11	15
632	73	143	15
633	73	23	15
634	73	15	15
635	73	26	15
636	73	27	15
637	73	32	15
638	73	33	15
639	73	1	15
640	73	9	15
641	73	2	15
642	73	142	2
643	73	20	2
644	73	143	2
645	73	272	2
646	73	137	2
647	73	25	2
648	73	23	2
649	73	15	2
650	73	18	2
651	73	19	2
652	73	321	2
653	73	322	2
654	73	323	2
655	73	13	2
656	73	11	2
657	73	14	2
658	73	324	2
659	73	325	2
660	73	326	2
661	73	327	2
662	73	328	2
663	73	329	2
664	73	25	2
665	73	23	2
666	73	15	2
667	73	26	2
668	73	32	2
669	73	11	2
670	73	14	2
671	73	12	2
672	75	330	3
673	75	331	3
674	75	332	3
675	75	333	3
676	80	334	4
677	76	334	4
678	77	334	4
679	80	335	4
680	76	335	4
681	77	335	4
682	81	334	4
683	81	336	4
684	81	337	4
685	78	334	4
686	79	307	4
687	78	336	4
688	79	336	4
689	78	337	4
690	79	337	4
691	81	88	12
692	78	88	12
693	79	88	12
694	82	338	38
695	82	339	38
696	82	340	38
697	73	143	15
698	32	341	2
699	32	108	2
700	32	342	3
701	32	52	2
702	32	51	3
703	32	343	3
704	32	344	3
705	32	0	3
706	55	11	2
707	55	23	2
708	55	52	2
709	55	51	3
710	54	23	2
711	54	52	2
712	83	322	2
713	83	345	2
714	83	346	2
715	83	239	12
716	84	325	2
717	84	324	2
718	84	347	4
719	32	159	2
720	32	348	2
721	55	159	2
722	55	348	2
723	85	349	2
724	85	350	2
725	85	351	2
726	85	352	2
727	86	353	3
728	86	354	3
729	86	23	12
730	86	40	12
731	87	355	38
732	88	356	38
733	89	357	38
734	82	356	38
735	90	358	2
736	90	359	2
737	90	360	2
738	90	361	2
739	90	311	2
740	32	27	15
741	32	9	15
742	32	122	15
743	32	157	39
744	32	362	39
745	32	363	39
746	32	290	2
747	53	364	38
748	53	365	38
749	53	366	38
750	24	1	12
751	24	80	29
752	24	367	29
753	24	86	3
754	24	86	4
755	91	158	40
756	91	33	12
757	91	158	4
758	91	362	40
759	91	9	12
760	91	362	4
761	91	368	40
762	91	369	12
763	91	368	4
764	91	370	40
765	91	371	12
766	91	370	4
767	91	372	40
768	91	373	12
769	91	372	4
770	92	158	40
771	92	33	12
772	92	158	4
773	92	6	40
774	92	2	12
775	92	6	4
776	92	374	40
777	92	375	12
778	92	374	4
779	93	300	4
780	93	376	4
781	93	377	4
782	93	378	4
783	93	379	4
784	93	380	4
785	93	299	4
786	93	85	4
787	93	156	4
788	93	381	4
789	93	382	4
790	93	383	4
791	93	384	4
792	93	381	2
793	93	382	2
794	93	383	2
795	93	384	2
796	94	11	14
797	94	385	14
798	94	386	14
799	95	122	2
800	96	122	2
801	96	26	2
802	96	387	2
803	96	388	3
804	50	389	41
805	50	390	4
806	50	298	41
807	50	391	41
808	18	392	41
809	98	393	12
810	98	394	12
811	98	395	3
812	98	396	3
813	98	397	40
814	98	398	40
815	97	394	12
816	97	399	12
817	99	11	2
818	99	12	2
819	82	400	42
820	82	400	43
821	82	356	44
822	18	114	42
823	6	401	15
824	6	402	15
825	6	403	15
826	6	404	15
827	6	405	15
828	6	406	15
829	6	407	15
830	6	408	15
831	6	409	15
832	6	410	15
833	6	411	15
834	6	412	15
835	6	413	4
836	6	414	4
837	6	415	4
838	6	416	4
839	6	417	4
840	6	418	4
841	6	419	4
842	6	420	4
843	6	421	4
844	6	422	4
845	6	423	4
846	6	424	4
847	6	401	15
848	6	402	15
849	6	403	15
850	6	404	15
851	6	405	15
852	6	406	15
853	6	407	15
854	6	408	15
855	6	409	15
856	6	410	15
857	6	411	15
858	6	412	15
859	6	401	15
860	6	402	15
861	6	403	15
862	6	404	15
863	6	405	15
864	6	406	15
865	6	407	15
866	6	408	15
867	6	409	15
868	6	410	15
869	6	411	15
870	6	412	15
871	6	401	15
872	6	402	15
873	6	403	15
874	6	404	15
875	6	405	15
876	6	406	15
877	6	407	15
878	6	408	15
879	6	409	15
880	6	410	15
881	6	411	15
882	6	412	15
883	6	401	15
884	6	402	15
885	6	403	15
886	6	404	15
887	6	405	15
888	6	406	15
889	6	407	15
890	6	408	15
891	6	409	15
892	6	410	15
893	6	411	15
894	6	412	15
895	6	401	15
896	6	402	15
897	6	403	15
898	6	404	15
899	6	405	15
900	6	406	15
901	6	407	15
902	6	408	15
903	6	409	15
904	6	410	15
905	6	411	15
906	6	412	15
907	6	425	15
908	6	426	15
909	6	427	15
910	6	428	15
911	6	429	15
912	6	430	15
913	6	431	15
914	6	432	15
915	6	433	15
916	6	434	15
917	6	435	15
918	6	436	15
919	6	437	15
920	6	438	15
921	6	439	15
922	101	9	12
923	100	9	12
924	101	440	2
925	100	440	2
926	101	1	12
927	101	2	12
928	101	7	12
929	101	441	12
930	101	442	12
931	101	443	12
932	100	442	12
933	100	443	12
934	102	23	12
935	102	444	12
936	103	445	12
937	103	446	12
938	103	447	12
939	103	322	12
940	103	238	12
941	103	346	12
942	104	40	4
943	105	448	2
944	105	449	2
945	105	450	4
946	105	451	4
947	105	452	3
948	105	453	3
949	105	454	3
950	105	455	2
951	105	456	2
952	105	457	2
953	105	458	2
954	105	459	2
955	105	460	2
956	105	461	2
957	105	116	58
958	105	459	58
959	106	462	12
960	106	463	12
961	106	463	12
962	23	464	12
963	23	465	12
964	23	466	12
965	23	467	12
966	23	468	12
967	23	469	12
968	23	470	12
969	23	471	14
970	23	472	14
971	23	473	14
972	23	471	14
973	23	472	14
974	23	473	14
975	107	474	2
976	27	475	2
977	52	476	1
978	52	6	4
979	108	477	45
980	108	478	39
981	109	267	12
982	109	266	12
983	109	265	12
984	109	264	12
985	109	479	12
986	109	480	12
987	109	481	12
988	109	482	3
989	109	483	3
990	109	484	3
991	109	485	3
992	109	486	3
993	109	487	3
994	109	488	3
995	109	489	3
996	110	490	12
997	110	491	12
998	110	492	12
999	110	12	12
1000	111	12	13
1001	110	7	12
1002	111	7	12
1003	112	159	2
1004	112	225	46
1005	112	493	46
1006	82	356	47
1007	85	494	2
1008	85	495	2
1009	85	496	2
1010	85	497	2
1011	23	32	12
1012	23	40	12
1013	23	26	12
1014	23	498	12
1015	44	499	12
1016	23	143	12
1017	53	357	38
1018	106	500	38
1019	113	501	38
1020	48	357	38
1021	53	357	47
1022	106	500	47
1023	113	501	47
1024	48	357	47
1025	53	19	48
1026	106	11	48
1027	113	502	48
1028	48	19	48
1029	48	17	48
1030	48	18	48
1031	48	321	48
1032	106	13	48
1033	114	116	48
1034	7	503	38
1035	7	364	38
1036	7	365	38
1037	7	18	48
1038	7	19	48
1039	7	321	48
1040	18	455	48
1041	116	455	48
1042	7	357	38
1043	7	504	47
1044	7	505	47
1045	7	357	47
1046	7	506	47
1047	6	357	47
1048	115	507	47
1049	10	357	47
1050	18	508	48
1051	7	357	54
1052	7	357	55
1053	7	509	49
1054	7	509	49
1055	7	509	51
1056	7	509	49
1057	7	509	51
1058	7	509	57
1059	7	510	53
1060	7	511	56
1061	7	509	50
1062	7	512	52
1063	117	513	38
1064	13	513	38
1065	118	513	38
1066	119	513	38
1067	120	513	38
1068	117	513	47
1069	117	322	48
1070	117	393	48
1071	117	514	48
1072	117	100	48
1073	117	100	48
1074	117	99	48
1075	117	102	48
1076	117	100	48
1077	117	515	48
1078	117	516	48
1079	117	517	48
1080	121	518	58
1081	122	266	2
1082	121	519	58
1083	121	520	58
1084	121	521	58
1085	121	522	58
1086	121	523	58
1087	121	524	58
1088	121	525	58
1089	121	526	58
1090	121	527	58
1091	122	142	2
1092	122	20	2
1093	122	143	2
1094	122	308	2
1095	122	272	2
1096	122	137	2
1097	122	267	2
1098	122	265	2
1099	122	264	2
1100	121	519	12
1101	121	518	12
1102	121	521	12
1103	122	308	12
1104	122	267	12
1105	122	266	12
1106	122	265	12
1107	122	264	12
1108	123	528	2
1109	123	529	2
1110	123	530	2
1111	123	531	2
1112	123	532	2
1113	123	533	2
1114	123	534	2
1115	123	535	2
1116	123	536	2
1117	123	537	2
1118	123	538	2
1119	123	539	2
1120	123	540	2
1121	123	541	2
1122	123	542	2
1123	123	543	2
1124	123	544	2
1125	123	545	2
1126	123	546	2
1127	123	547	2
1128	123	548	2
1129	123	549	2
1130	123	534	58
1131	123	535	58
1132	123	536	58
1133	123	537	58
1134	123	538	58
1135	123	539	58
1136	123	550	4
1137	123	551	4
1138	123	552	4
1139	123	553	4
1140	123	554	4
1141	123	555	4
1142	123	556	4
1143	123	557	4
1144	123	558	4
1145	123	559	4
1146	123	560	4
1147	123	561	4
1148	124	562	12
1149	124	563	12
1150	124	564	12
1151	124	565	2
1152	124	566	2
1153	124	563	12
1154	85	567	2
1155	85	568	2
1156	85	569	2
1157	85	570	2
1158	85	571	2
1159	85	572	2
1160	85	573	2
1161	85	574	2
1162	85	575	2
1163	85	576	2
1164	85	577	2
1165	85	567	58
1166	85	568	58
1167	85	569	58
1168	85	570	58
1169	85	571	58
1170	85	575	58
1171	85	576	58
1172	85	578	12
1173	85	579	12
1174	85	580	12
1175	85	581	12
1176	85	582	12
1177	85	583	12
1178	85	584	12
1179	85	585	12
1180	85	586	12
1181	85	587	12
1182	85	588	12
1183	85	573	12
1184	85	576	12
1185	85	589	12
1186	85	590	12
1187	125	591	3
1188	125	592	3
1189	125	593	3
1190	125	594	3
1191	125	595	3
1192	125	242	12
1193	125	596	12
1194	125	84	58
1195	125	84	2
1196	125	84	4
1197	1	341	58
1198	1	84	2
1199	1	242	12
1200	1	592	3
1201	1	209	2
1202	126	500	38
1203	127	500	38
1204	128	597	2
1205	128	598	3
1206	128	599	3
1207	128	600	3
1208	128	601	3
1209	128	602	3
1210	128	603	3
1211	129	12	2
1212	130	12	2
1213	131	12	2
1214	132	604	4
1215	132	605	4
1216	132	606	4
1217	132	607	4
1218	133	5	4
1219	133	362	4
1220	133	6	4
1221	134	608	2
1222	135	290	2
1223	135	387	2
1224	135	342	3
1225	136	609	3
1226	136	346	2
1227	136	610	3
1228	136	611	3
1229	136	612	3
1230	36	290	2
1231	36	290	2
1232	36	613	2
1233	36	187	3
1234	36	614	3
1235	36	188	3
1236	36	591	3
1237	36	592	3
1238	36	593	3
1239	47	11	2
1240	137	290	2
1241	138	615	2
1242	138	14	2
1243	138	26	2
1244	138	25	2
1245	139	616	2
1246	139	617	2
1247	139	174	2
1248	140	616	2
1249	140	618	2
1250	140	619	2
1251	140	620	2
1252	140	616	58
1253	140	617	2
1254	140	621	2
1255	140	193	2
1256	140	196	2
1257	140	174	2
1258	140	88	2
1259	140	173	2
1260	140	622	2
1261	140	623	2
1262	74	616	2
1263	74	616	58
1264	74	623	2
1265	74	622	2
1266	74	617	2
1267	74	621	2
1268	74	193	2
1269	74	196	2
1270	74	174	2
1271	74	88	2
1272	74	173	2
1273	73	324	48
1274	73	325	48
1275	73	18	48
1276	73	321	48
1277	73	142	48
1278	73	20	48
1279	73	143	48
1280	73	272	48
1281	73	624	59
1282	73	625	59
1283	73	626	59
1284	73	627	59
1285	73	628	59
1286	73	629	59
1287	73	630	59
1288	73	631	59
1289	141	494	2
1290	141	495	2
1291	141	496	2
1292	141	497	2
1293	141	632	2
1294	141	633	2
1295	141	634	2
1296	141	635	2
1297	141	636	2
1298	141	12	2
1299	141	221	2
1300	141	222	2
1301	141	637	2
1302	141	496	12
1303	141	497	12
1304	142	12	2
1305	142	221	2
1306	142	222	2
1307	142	637	2
1308	21	12	2
1309	21	221	2
1310	21	222	2
1311	21	637	2
1312	22	502	2
1313	22	101	2
1314	22	103	2
1315	22	105	2
1316	143	238	12
1317	144	238	12
1318	146	638	3
1319	146	639	3
1320	145	638	3
1321	145	115	2
1322	30	297	4
1323	30	28	4
1324	30	0	4
1325	85	640	4
1326	85	641	4
1327	85	642	4
1328	85	643	4
1329	85	644	4
1330	85	645	4
1331	147	12	2
1332	147	646	2
1333	147	647	2
1334	147	11	2
1335	147	14	2
1336	147	221	2
1337	147	648	2
1338	147	289	2
1339	148	11	2
1340	148	14	2
1341	148	12	2
1342	148	221	2
1343	148	508	2
1344	149	649	2
1345	150	266	2
1346	151	13	2
1347	151	11	2
1348	151	14	2
1349	153	97	2
1350	153	99	2
1351	153	97	2
1352	153	99	2
1353	152	650	2
1354	152	651	2
1355	152	652	2
1356	152	653	2
1357	154	654	4
1358	154	322	2
1359	154	655	60
1360	73	324	2
1361	155	5	2
1362	155	362	2
1363	155	6	2
1364	155	656	2
1365	155	174	2
1366	155	173	2
1367	155	115	2
1368	155	456	2
1369	156	5	2
1370	156	6	2
1371	156	174	2
1372	156	115	2
1373	155	1	12
1374	156	657	12
1375	157	1	12
1376	158	115	2
1377	159	658	2
1378	159	265	2
1379	159	267	2
1380	160	659	3
1381	160	660	3
1382	160	661	3
1383	160	660	3
1384	160	661	3
1385	160	662	3
1386	160	663	3
1387	160	664	3
1388	160	665	12
1389	160	666	12
1390	160	667	12
1391	160	668	12
1392	160	669	3
1393	160	670	3
1394	160	671	3
1395	160	672	3
1396	18	174	61
1397	161	174	2
1398	161	88	2
1399	161	173	2
1400	161	175	2
1401	161	116	2
1402	161	174	58
1403	161	88	58
1404	161	173	58
1405	161	115	58
1406	161	175	58
1407	161	116	58
1408	162	51	3
1409	162	673	3
1410	162	674	3
1411	162	26	2
1412	162	32	2
1413	162	32	2
1414	162	675	2
1415	162	676	3
1416	162	677	3
1417	162	15	58
1418	162	26	58
1419	162	32	58
1420	162	675	58
1421	162	13	58
1422	162	11	58
1423	32	678	12
1424	32	679	3
1425	32	680	3
1426	32	681	3
1427	32	682	11
1428	54	344	3
1429	193	683	12
1430	11	684	12
1431	14	685	12
1432	14	686	15
1433	14	687	12
1434	163	688	12
1435	149	309	2
1436	149	689	2
1437	149	310	2
1438	149	689	15
1439	149	310	15
1440	18	115	62
1441	164	26	62
1442	14	690	2
1443	11	691	2
1444	18	692	2
1445	18	117	2
1446	165	104	2
1447	165	102	2
1448	51	145	2
1449	18	693	2
1450	18	175	2
1451	166	322	2
1452	166	694	2
1453	167	695	2
1454	168	696	3
1455	169	697	63
1456	170	698	2
1457	166	699	2
1458	168	700	3
1459	171	700	3
1460	168	701	3
1461	172	702	3
1462	172	703	3
1463	172	704	3
1464	173	705	3
1465	173	705	4
1466	172	706	3
1467	174	138	15
1468	174	707	12
1469	174	138	12
1470	174	708	12
1471	174	709	12
1472	174	710	15
1473	175	266	2
1474	175	14	2
1475	175	12	2
1476	176	14	2
1477	29	210	2
1478	29	268	15
1479	29	142	15
1480	105	711	15
1481	105	712	15
1482	105	713	2
1483	105	713	15
1484	177	714	4
1485	177	711	15
1486	178	715	15
1487	178	716	15
1488	178	717	15
1489	178	718	15
1490	178	719	15
1491	178	720	15
1492	178	721	15
1493	178	722	15
1494	178	723	15
1495	178	724	15
1496	178	725	15
1497	178	726	15
1498	178	727	15
1499	178	728	15
1500	178	729	15
1501	178	730	15
1502	178	731	15
1503	178	732	15
1504	178	269	15
1505	178	733	15
1506	178	734	15
1507	178	735	15
1508	178	736	15
1509	179	737	2
1510	48	738	4
1511	48	739	4
1512	48	740	4
1513	48	741	4
1514	48	742	4
1515	18	743	12
1516	18	744	4
1517	18	745	4
1518	18	746	4
1519	18	747	4
1520	18	748	4
1521	18	749	4
1522	18	750	4
1523	18	751	4
1524	18	744	3
1525	18	752	3
1526	18	753	3
1527	18	754	3
1528	18	755	3
1529	50	756	4
1530	50	757	4
1531	50	758	4
1532	50	759	4
1533	50	760	4
1534	50	761	3
1535	18	762	12
1536	18	763	12
1537	24	5	2
1538	180	14	2
1539	24	764	2
1540	181	14	2
1541	175	765	3
1542	175	591	3
1543	175	26	2
1544	175	32	2
1545	175	308	2
1546	175	267	2
1547	175	265	2
1548	175	264	2
1549	175	11	2
1550	176	14	2
1551	176	11	58
1552	176	14	58
1553	176	476	3
1554	176	11	12
1555	176	14	12
1556	184	476	3
1557	184	476	64
1558	182	476	3
1559	182	476	64
1560	11	766	3
1561	11	766	64
1562	11	767	12
1563	11	768	12
1564	11	100	12
1565	11	769	12
1566	11	770	12
1567	11	771	12
1568	183	11	12
1569	183	34	12
1570	185	772	15
1571	185	773	15
1572	185	373	15
1573	186	772	15
1574	187	774	3
1575	187	775	15
1576	188	142	2
1577	188	265	58
1578	189	109	58
1579	189	24	58
1580	189	208	2
1581	189	208	58
1582	189	20	58
1583	189	776	3
1584	191	683	12
1585	11	139	15
1586	190	683	15
1587	11	767	12
1588	191	777	12
1589	192	777	12
1590	11	778	12
1591	18	779	65
1592	18	780	65
1593	194	25	2
1594	194	23	2
1595	194	15	2
1596	194	26	2
1597	194	27	2
1598	194	32	2
1599	194	11	2
1600	194	165	2
1601	194	32	58
1602	53	218	2
1603	53	781	2
1604	53	475	2
1605	53	782	2
1606	53	783	2
1607	48	218	2
1608	48	781	2
1609	48	475	2
1610	48	782	2
1611	48	783	2
1612	195	784	2
1613	195	349	2
1614	195	350	2
1615	195	351	2
1616	195	352	2
1617	196	218	2
1618	196	781	2
1619	196	475	2
1620	196	782	2
1621	196	783	2
1622	197	69	2
1623	48	785	65
1624	48	786	65
1625	198	23	2
1626	198	787	3
1627	198	11	2
1628	198	788	3
1629	198	222	2
1630	198	496	2
1631	198	497	2
1632	198	789	2
1633	198	790	3
1634	198	791	3
1635	198	792	3
1636	198	791	4
1637	198	792	4
1638	198	793	2
1639	198	794	2
1640	198	795	2
1641	198	796	2
1642	198	797	2
1643	198	798	2
1644	198	799	2
1645	198	800	2
1646	198	801	2
1647	198	802	2
1648	195	89	12
1649	199	105	12
1650	28	803	2
1651	200	804	12
1652	200	114	12
1653	200	189	12
1654	18	804	12
1655	201	805	2
1656	201	9	12
1657	202	649	12
1658	202	145	12
1659	202	358	12
1660	202	806	12
1661	202	11	12
1662	202	309	12
1663	22	343	3
1664	22	353	3
1665	22	807	3
1666	22	808	3
